epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,725.801,1.43129,1.33091,1.28114,0.57449,0.43432,0.43631,0.25331,1.54811,1.44168,1.46081,0.00722575,0.00722575,0.00722575
76,735.586,1.4328,1.29221,1.28133,0.62322,0.37822,0.44709,0.26838,1.59612,1.36788,1.47488,0.00719421,0.00719421,0.00719421
77,745.406,1.42747,1.30443,1.28208,0.80936,0.33184,0.39404,0.22269,1.66269,1.63595,1.53713,0.00716267,0.00716267,0.00716267
78,755.487,1.439,1.3251,1.28753,0.56525,0.32281,0.32817,0.18494,1.70295,1.80957,1.50453,0.00713112,0.00713112,0.00713112
79,765.583,1.41431,1.29294,1.27263,0.42968,0.42412,0.40434,0.21461,1.64665,1.60507,1.51981,0.00709958,0.00709958,0.00709958
80,775.503,1.43242,1.29458,1.27431,0.62308,0.05736,0.04862,0.02469,3.51919,4.50445,3.44328,0.00706804,0.00706804,0.00706804
81,785.353,1.42703,1.27929,1.28003,0.66556,0.40144,0.41164,0.20104,1.89482,1.88706,1.68016,0.00703649,0.00703649,0.00703649
82,795.072,1.40582,1.27455,1.27464,0.47721,0.46738,0.38091,0.20961,1.5551,1.30039,1.44251,0.00700495,0.00700495,0.00700495
83,804.819,1.41299,1.29681,1.27748,0.65834,0.26481,0.26323,0.15829,1.88396,2.46269,1.63035,0.0069734,0.0069734,0.0069734
84,814.751,1.41347,1.29451,1.26948,0.71183,0.4436,0.50206,0.30666,1.5711,1.27718,1.47839,0.00694186,0.00694186,0.00694186
85,824.522,1.4001,1.27651,1.27583,0.70593,0.34688,0.43485,0.26717,1.6679,1.66936,1.58759,0.00691032,0.00691032,0.00691032
86,834.323,1.4107,1.28075,1.26925,0.52439,0.43898,0.41686,0.25438,1.61593,1.41259,1.50315,0.00687877,0.00687877,0.00687877
87,844.079,1.3947,1.26987,1.26068,0.59305,0.31188,0.35628,0.22077,1.72323,1.5487,1.51271,0.00684723,0.00684723,0.00684723
88,854.002,1.40017,1.27477,1.26726,0.40912,0.4712,0.42156,0.23206,1.64871,1.38756,1.53351,0.00681568,0.00681568,0.00681568
89,863.918,1.40429,1.27939,1.27413,0.64799,0.3948,0.39936,0.23263,1.67266,1.76553,1.53907,0.00678414,0.00678414,0.00678414
90,873.904,1.40262,1.27215,1.26661,0.52045,0.42524,0.42403,0.24322,1.66942,1.27466,1.52053,0.0067526,0.0067526,0.0067526
91,883.773,1.41205,1.25872,1.27305,0.66962,0.29031,0.36004,0.21448,1.686,1.59292,1.55721,0.00672105,0.00672105,0.00672105
92,893.624,1.41231,1.27882,1.26533,0.55214,0.45006,0.43305,0.25166,1.55945,1.37722,1.4604,0.00668951,0.00668951,0.00668951
93,903.453,1.42206,1.27517,1.2719,0.52614,0.43236,0.38442,0.21152,1.57425,1.44079,1.47974,0.00665797,0.00665797,0.00665797
94,913.352,1.42541,1.26121,1.26819,0.60668,0.38986,0.4273,0.23159,1.54805,1.36939,1.45685,0.00662642,0.00662642,0.00662642
95,923.108,1.39502,1.25558,1.25955,0.67596,0.3976,0.45768,0.26041,1.64925,1.34712,1.52738,0.00659488,0.00659488,0.00659488
96,932.923,1.42298,1.27564,1.27774,0.69936,0.32788,0.39191,0.21244,1.62554,1.32501,1.53116,0.00656333,0.00656333,0.00656333
97,942.708,1.39737,1.25415,1.26275,0.5825,0.48916,0.45759,0.28174,1.58742,1.26822,1.46977,0.00653179,0.00653179,0.00653179
98,952.627,1.38565,1.25569,1.25681,0.53731,0.42427,0.41737,0.2364,1.66622,1.35191,1.55224,0.00650025,0.00650025,0.00650025
99,962.487,1.39421,1.24766,1.24674,0.59163,0.42947,0.43661,0.21721,1.77523,1.55339,1.6069,0.0064687,0.0064687,0.0064687
100,972.455,1.37508,1.23783,1.25466,0.42889,0.51709,0.42481,0.25518,1.566,1.32829,1.47465,0.00643716,0.00643716,0.00643716
101,982.224,1.38601,1.23943,1.24952,0.68835,0.33015,0.30478,0.16892,1.74849,1.7034,1.58049,0.00640561,0.00640561,0.00640561
102,991.975,1.38245,1.24044,1.25321,0.50668,0.40495,0.37072,0.21411,1.58625,1.28101,1.44175,0.00637407,0.00637407,0.00637407
103,1001.77,1.39268,1.25753,1.26678,0.68794,0.31567,0.43727,0.23123,1.56094,1.60439,1.46459,0.00634253,0.00634253,0.00634253
104,1011.57,1.37391,1.23956,1.24768,0.41993,0.479,0.47812,0.26497,1.47972,1.3162,1.41105,0.00631098,0.00631098,0.00631098
