epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,605.752,1.3601,1.30357,0.69613,0.47128,0.37417,0.35441,0.19319,1.61421,1.76026,0.97555,0.00912697,0.00912697,0.00912697
43,620.691,1.33703,1.27974,0.68449,0.67724,0.31711,0.33006,0.17629,1.73839,1.92649,1.02601,0.00909202,0.00909202,0.00909202
44,635.76,1.35945,1.31024,0.69509,0.68376,0.33113,0.34981,0.1959,1.59058,1.9373,0.95413,0.00905707,0.00905707,0.00905707
45,650.218,1.33329,1.28406,0.68747,0.52432,0.41017,0.37137,0.20279,1.56186,1.7322,0.9558,0.00902212,0.00902212,0.00902212
46,663.972,1.33103,1.24786,0.67874,0.58322,0.37153,0.35984,0.19387,1.51923,1.79922,0.93918,0.00898717,0.00898717,0.00898717
47,677.702,1.33739,1.27996,0.68128,0.52784,0.38206,0.37875,0.20748,1.52752,1.67662,0.93892,0.00895222,0.00895222,0.00895222
48,691.806,1.32947,1.24636,0.67885,0.48669,0.38731,0.37781,0.20478,1.56855,1.72809,0.95115,0.00891726,0.00891726,0.00891726
49,706.478,1.33197,1.24584,0.68166,0.69147,0.34713,0.35595,0.19193,1.61144,1.76008,0.98002,0.00888231,0.00888231,0.00888231
50,721.447,1.3463,1.28695,0.68882,0.5174,0.29321,0.25741,0.12355,1.78489,2.21191,1.05447,0.00884736,0.00884736,0.00884736
51,736.297,1.3312,1.26035,0.68123,0.66412,0.31449,0.31177,0.15504,1.61607,1.85398,0.965,0.00881241,0.00881241,0.00881241
52,751.192,1.32848,1.26284,0.68254,0.69256,0.29876,0.32136,0.16763,1.73062,2.21111,1.03153,0.00877746,0.00877746,0.00877746
53,765.839,1.31939,1.26263,0.67902,0.57004,0.36547,0.37839,0.20991,1.60341,1.58515,0.96891,0.0087425,0.0087425,0.0087425
54,780.676,1.32695,1.23669,0.68109,0.59255,0.36332,0.38179,0.20671,1.56826,1.67781,0.95203,0.00870755,0.00870755,0.00870755
