epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,634.168,1.27389,1.17783,0.64484,0.4809,0.38973,0.3553,0.19249,1.66013,1.7475,0.90346,0.00912697,0.00912697,0.00912697
43,648.806,1.25027,1.16777,0.643,0.51499,0.40716,0.39222,0.22004,1.61037,1.94952,0.92195,0.00909202,0.00909202,0.00909202
44,662.708,1.2795,1.20477,0.65259,0.49064,0.4047,0.39801,0.22755,1.60287,1.87108,0.89724,0.00905707,0.00905707,0.00905707
45,676.835,1.25748,1.17431,0.64295,0.51129,0.40466,0.38501,0.21972,1.627,2.23396,0.92041,0.00902212,0.00902212,0.00902212
46,691.221,1.26776,1.19467,0.64819,0.6317,0.3804,0.37099,0.21461,1.64479,1.97222,0.92303,0.00898717,0.00898717,0.00898717
47,705.327,1.26136,1.19427,0.64377,0.40582,0.44589,0.40145,0.22029,1.57917,1.81777,0.88647,0.00895222,0.00895222,0.00895222
48,719.419,1.25306,1.16221,0.64143,0.56002,0.41129,0.37068,0.19317,1.6795,2.24557,0.89329,0.00891726,0.00891726,0.00891726
49,733.394,1.25711,1.15603,0.63875,0.59721,0.42546,0.39932,0.22798,1.55474,1.62259,0.87753,0.00888231,0.00888231,0.00888231
50,747.87,1.23584,1.16284,0.64025,0.51799,0.38364,0.37143,0.20397,1.61567,2.04987,0.90003,0.00884736,0.00884736,0.00884736
51,761.87,1.2494,1.14916,0.63941,0.64653,0.31414,0.27579,0.15199,1.91348,3.09836,1.04164,0.00881241,0.00881241,0.00881241
52,775.946,1.25613,1.15117,0.63938,0.46452,0.44081,0.39577,0.21656,1.58639,1.69017,0.86375,0.00877746,0.00877746,0.00877746
53,790.002,1.25199,1.16151,0.64335,0.51705,0.46354,0.42275,0.23762,1.54929,1.62598,0.86674,0.0087425,0.0087425,0.0087425
54,804.753,1.25713,1.15987,0.6416,0.39954,0.37932,0.39673,0.22339,1.62926,1.78355,0.89404,0.00870755,0.00870755,0.00870755
55,819.041,1.24288,1.15437,0.63994,0.4759,0.31662,0.25428,0.11191,2.01944,2.44353,1.04522,0.0086726,0.0086726,0.0086726
56,833.359,1.24355,1.15368,0.64067,0.41075,0.40448,0.36729,0.18578,1.65994,1.86827,0.90812,0.00863765,0.00863765,0.00863765
57,847.509,1.24617,1.16164,0.64081,0.54562,0.4594,0.41919,0.23455,1.55351,1.69552,0.87522,0.0086027,0.0086027,0.0086027
58,861.711,1.24641,1.1599,0.6411,0.49361,0.33042,0.28941,0.13605,2.08156,2.82008,1.14217,0.00856775,0.00856775,0.00856775
59,875.792,1.23698,1.14831,0.64227,0.5446,0.39834,0.37887,0.20795,1.61004,1.81595,0.90138,0.00853279,0.00853279,0.00853279
60,890.012,1.24402,1.15221,0.64191,0.50228,0.48295,0.43722,0.24713,1.5523,1.55845,0.87028,0.00849784,0.00849784,0.00849784
61,904.114,1.22966,1.13307,0.63219,0.5862,0.39578,0.41337,0.23755,1.63934,1.98324,0.93009,0.00846289,0.00846289,0.00846289
62,918.742,1.23459,1.13647,0.63664,0.67978,0.3959,0.40762,0.22685,1.59382,1.7439,0.91013,0.00842794,0.00842794,0.00842794
63,932.905,1.23591,1.13766,0.63392,0.43064,0.44055,0.40325,0.21764,1.67219,2.02367,0.91605,0.00839299,0.00839299,0.00839299
64,947.038,1.22837,1.11975,0.63296,0.5855,0.44912,0.44026,0.24533,1.54791,1.7694,0.86001,0.00835803,0.00835803,0.00835803
65,961.056,1.23117,1.11714,0.63245,0.73041,0.34271,0.36076,0.21076,1.62808,1.96432,0.91938,0.00832308,0.00832308,0.00832308
66,975.645,1.23247,1.1135,0.63226,0.49722,0.43263,0.42865,0.24383,1.56677,1.89573,0.90191,0.00828813,0.00828813,0.00828813
67,989.693,1.22934,1.13257,0.63482,0.55659,0.47599,0.43956,0.25099,1.5331,1.55765,0.85654,0.00825318,0.00825318,0.00825318
68,1003.71,1.2072,1.0923,0.62701,0.54984,0.45304,0.43178,0.24399,1.57535,1.5818,0.85519,0.00821823,0.00821823,0.00821823
69,1018.03,1.2135,1.0912,0.62545,0.58561,0.48151,0.45343,0.26163,1.53691,1.57951,0.86261,0.00818327,0.00818327,0.00818327
70,1033.01,1.22974,1.12568,0.63616,0.60523,0.46391,0.46102,0.25781,1.57474,1.57233,0.87857,0.00814832,0.00814832,0.00814832
71,1047.33,1.22447,1.08947,0.62788,0.53691,0.44802,0.42785,0.2495,1.62276,1.81151,0.96833,0.00811337,0.00811337,0.00811337
72,1061.67,1.2266,1.12018,0.63348,0.51007,0.44932,0.42478,0.24092,1.55294,1.91257,0.87434,0.00807842,0.00807842,0.00807842
73,1075.64,1.21868,1.11447,0.62987,0.51741,0.48194,0.45773,0.25093,1.53221,1.55519,0.87134,0.00804347,0.00804347,0.00804347
74,1090.53,1.21242,1.09829,0.62844,0.59674,0.47098,0.45627,0.26102,1.52452,1.65996,0.85763,0.00800852,0.00800852,0.00800852
75,1104.64,1.2116,1.09266,0.62838,0.54154,0.45931,0.43902,0.24723,1.5701,1.54267,0.87286,0.00797356,0.00797356,0.00797356
76,1118.98,1.20229,1.08352,0.62343,0.5706,0.49964,0.46473,0.26944,1.55715,1.6759,0.86625,0.00793861,0.00793861,0.00793861
77,1133.08,1.20659,1.07609,0.6225,0.60759,0.47648,0.45444,0.2663,1.45941,1.52758,0.83532,0.00790366,0.00790366,0.00790366
78,1147.82,1.20563,1.08106,0.62748,0.55681,0.43018,0.43137,0.24465,1.57369,1.82302,0.90112,0.00786871,0.00786871,0.00786871
79,1162.03,1.20813,1.0917,0.62797,0.41468,0.47533,0.43175,0.24353,1.57426,1.66353,0.88114,0.00783376,0.00783376,0.00783376
80,1176.16,1.19295,1.07945,0.62049,0.58052,0.47251,0.47259,0.26944,1.53095,1.6713,0.85521,0.0077988,0.0077988,0.0077988
81,1190.28,1.2073,1.08617,0.62419,0.57817,0.47605,0.46253,0.25743,1.56917,2.0152,0.86377,0.00776385,0.00776385,0.00776385
