epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,152.608,1.34958,1.3186,0.67142,0.72609,0.30477,0.36142,0.19787,1.57146,1.79216,0.85735,0.0101056,0.0101056,0.0101056
15,163.06,1.34578,1.31233,0.67001,0.46981,0.40933,0.36954,0.19734,1.55243,1.7309,0.84965,0.0100707,0.0100707,0.0100707
16,173.472,1.33167,1.29835,0.66405,0.58607,0.4179,0.38913,0.20946,1.55858,1.6853,0.86869,0.0100357,0.0100357,0.0100357
17,183.959,1.33766,1.29601,0.66786,0.49433,0.42939,0.37635,0.19996,1.53612,1.70143,0.85129,0.0100008,0.0100008,0.0100008
18,194.463,1.32315,1.2744,0.65965,0.60987,0.42036,0.38601,0.20693,1.56773,1.59148,0.84704,0.00996582,0.00996582,0.00996582
19,204.992,1.31805,1.28307,0.6627,0.47152,0.43002,0.38908,0.21281,1.54627,1.52364,0.84767,0.00993087,0.00993087,0.00993087
20,215.869,1.3097,1.25809,0.65655,0.35058,0.42158,0.37766,0.20109,1.54445,1.66646,0.8311,0.00989592,0.00989592,0.00989592
21,226.53,1.29969,1.25933,0.6557,0.49189,0.44336,0.38955,0.21104,1.52126,1.59328,0.8284,0.00986096,0.00986096,0.00986096
22,237.257,1.32268,1.26004,0.66292,0.58228,0.42162,0.39468,0.21257,1.58486,1.59477,0.87138,0.00982601,0.00982601,0.00982601
23,248.406,1.30294,1.25656,0.65487,0.51695,0.44644,0.38904,0.2106,1.52777,1.56519,0.83931,0.00979106,0.00979106,0.00979106
24,259.07,1.29804,1.23359,0.65668,0.6077,0.43117,0.39477,0.21483,1.52275,1.61539,0.84114,0.00975611,0.00975611,0.00975611
25,269.249,1.28714,1.23553,0.65234,0.59958,0.35552,0.40645,0.22299,1.54093,1.57672,0.83671,0.00972116,0.00972116,0.00972116
26,279.359,1.28971,1.22265,0.6503,0.62424,0.42016,0.40046,0.21702,1.55478,1.52908,0.84317,0.0096862,0.0096862,0.0096862
27,289.623,1.28083,1.20454,0.647,0.49601,0.40972,0.39747,0.21654,1.51793,1.63768,0.84504,0.00965125,0.00965125,0.00965125
28,299.863,1.28242,1.22522,0.65235,0.61735,0.43972,0.42361,0.22837,1.52141,1.4774,0.83636,0.0096163,0.0096163,0.0096163
29,310.047,1.28328,1.21093,0.65006,0.56151,0.42426,0.40817,0.21788,1.50796,1.51296,0.82223,0.00958135,0.00958135,0.00958135
30,321.021,1.27348,1.18599,0.641,0.51085,0.42885,0.41277,0.22394,1.5245,1.50813,0.84259,0.0095464,0.0095464,0.0095464
31,331.32,1.2753,1.19616,0.64274,0.6644,0.37462,0.39945,0.22078,1.55742,1.61077,0.83982,0.00951144,0.00951144,0.00951144
32,341.705,1.27865,1.18307,0.64776,0.52541,0.40639,0.40925,0.22229,1.55008,1.50895,0.85088,0.00947649,0.00947649,0.00947649
33,352.269,1.27411,1.20947,0.64691,0.39722,0.47554,0.42206,0.23282,1.49964,1.47708,0.82591,0.00944154,0.00944154,0.00944154
34,362.505,1.2583,1.17656,0.64118,0.68723,0.38918,0.41668,0.22846,1.52434,1.54333,0.84933,0.00940659,0.00940659,0.00940659
35,372.833,1.25834,1.17224,0.64122,0.64625,0.41416,0.4355,0.24004,1.51284,1.47967,0.83721,0.00937164,0.00937164,0.00937164
36,383.284,1.28297,1.18689,0.64505,0.54444,0.43483,0.41648,0.22593,1.52723,1.51695,0.83989,0.00933669,0.00933669,0.00933669
37,393.672,1.25692,1.19651,0.64457,0.43858,0.46704,0.43245,0.23863,1.48558,1.47291,0.81639,0.00930173,0.00930173,0.00930173
38,404.009,1.26742,1.17217,0.64824,0.53663,0.43612,0.43018,0.23484,1.51382,1.5337,0.83742,0.00926678,0.00926678,0.00926678
39,414.475,1.26293,1.20155,0.64783,0.5785,0.45026,0.43561,0.24396,1.52696,1.45733,0.83265,0.00923183,0.00923183,0.00923183
40,424.852,1.23928,1.13227,0.63348,0.5075,0.45079,0.44113,0.23905,1.47863,1.44803,0.8073,0.00919688,0.00919688,0.00919688
41,435.251,1.25333,1.14935,0.63537,0.51192,0.44473,0.42346,0.23705,1.53216,1.48729,0.85616,0.00916193,0.00916193,0.00916193
42,445.753,1.26045,1.17139,0.64418,0.37041,0.48632,0.4304,0.23287,1.54271,1.50364,0.84378,0.00912697,0.00912697,0.00912697
43,456.087,1.23425,1.14744,0.63235,0.54722,0.42956,0.42611,0.23639,1.49681,1.47407,0.84141,0.00909202,0.00909202,0.00909202
44,466.54,1.25717,1.17357,0.64284,0.39865,0.46603,0.42568,0.23962,1.45226,1.553,0.81039,0.00905707,0.00905707,0.00905707
45,476.935,1.24037,1.15251,0.63894,0.57206,0.4562,0.44469,0.2435,1.47184,1.51697,0.81229,0.00902212,0.00902212,0.00902212
46,487.415,1.23446,1.12643,0.6297,0.58427,0.45661,0.44023,0.24044,1.46698,1.43843,0.80385,0.00898717,0.00898717,0.00898717
47,498.005,1.24868,1.15103,0.63423,0.52928,0.44834,0.41417,0.23337,1.53205,1.53955,0.82891,0.00895222,0.00895222,0.00895222
48,508.471,1.23222,1.1198,0.63072,0.5363,0.45779,0.44105,0.24162,1.48531,1.45298,0.82677,0.00891726,0.00891726,0.00891726
49,518.812,1.23126,1.12281,0.63143,0.57891,0.44794,0.44854,0.24801,1.48396,1.44097,0.82566,0.00888231,0.00888231,0.00888231
50,529.161,1.25362,1.15294,0.6409,0.4592,0.49453,0.44619,0.24724,1.46453,1.50979,0.81062,0.00884736,0.00884736,0.00884736
51,539.62,1.24809,1.12801,0.63577,0.6272,0.45251,0.47056,0.24814,1.49655,1.44259,0.82612,0.00881241,0.00881241,0.00881241
52,550.007,1.24172,1.13996,0.6346,0.55143,0.47319,0.43489,0.24272,1.46429,1.44207,0.8134,0.00877746,0.00877746,0.00877746
53,560.525,1.23522,1.13191,0.63319,0.59056,0.46251,0.44454,0.23752,1.48818,1.57042,0.80752,0.0087425,0.0087425,0.0087425
54,570.853,1.23492,1.1202,0.63349,0.4932,0.43255,0.46937,0.25613,1.46471,1.4051,0.81655,0.00870755,0.00870755,0.00870755
55,581.192,1.23983,1.1208,0.63163,0.57158,0.45353,0.46215,0.2567,1.48169,1.42896,0.81722,0.0086726,0.0086726,0.0086726
56,591.504,1.2322,1.12371,0.6343,0.39857,0.51556,0.46402,0.25793,1.48167,1.39078,0.81228,0.00863765,0.00863765,0.00863765
57,602.021,1.22677,1.11694,0.62975,0.5861,0.43833,0.45317,0.24963,1.51111,1.5752,0.83414,0.0086027,0.0086027,0.0086027
58,612.708,1.23364,1.11634,0.63408,0.4911,0.49431,0.47097,0.25217,1.47366,1.48772,0.81482,0.00856775,0.00856775,0.00856775
59,622.846,1.22057,1.12333,0.63374,0.58034,0.46482,0.4661,0.25493,1.48732,1.44324,0.81556,0.00853279,0.00853279,0.00853279
60,633.091,1.21941,1.11213,0.63088,0.63537,0.46417,0.47453,0.25614,1.489,1.41915,0.83032,0.00849784,0.00849784,0.00849784
61,643.331,1.22441,1.09319,0.63013,0.45962,0.4363,0.46088,0.25743,1.4671,1.42507,0.81521,0.00846289,0.00846289,0.00846289
62,653.688,1.2198,1.0952,0.62593,0.45246,0.51289,0.47048,0.25944,1.45018,1.3871,0.79753,0.00842794,0.00842794,0.00842794
63,663.888,1.23032,1.10184,0.63125,0.61078,0.44536,0.46893,0.26235,1.46287,1.45706,0.81022,0.00839299,0.00839299,0.00839299
64,674.213,1.22429,1.09115,0.63068,0.44522,0.47317,0.46544,0.25762,1.46266,1.39864,0.80333,0.00835803,0.00835803,0.00835803
65,684.34,1.22053,1.09163,0.62791,0.56405,0.4621,0.4461,0.24457,1.46438,1.44682,0.80836,0.00832308,0.00832308,0.00832308
66,694.591,1.22289,1.09624,0.63027,0.54592,0.48474,0.46881,0.26056,1.43438,1.40184,0.80297,0.00828813,0.00828813,0.00828813
67,704.896,1.22328,1.09225,0.63015,0.42051,0.49937,0.45895,0.25848,1.46519,1.40883,0.813,0.00825318,0.00825318,0.00825318
68,715.05,1.22177,1.09594,0.63027,0.56719,0.46375,0.45954,0.25334,1.4695,1.37374,0.81325,0.00821823,0.00821823,0.00821823
69,725.248,1.21802,1.09977,0.62907,0.47293,0.51648,0.46031,0.25357,1.47827,1.47479,0.81823,0.00818327,0.00818327,0.00818327
70,735.626,1.2059,1.07559,0.62206,0.57513,0.48195,0.48164,0.27104,1.46554,1.40829,0.81944,0.00814832,0.00814832,0.00814832
71,745.811,1.20653,1.07006,0.62257,0.57821,0.4751,0.47531,0.26249,1.46075,1.3872,0.81358,0.00811337,0.00811337,0.00811337
72,756.219,1.20064,1.0639,0.61954,0.56129,0.4868,0.47586,0.26277,1.43215,1.37854,0.80156,0.00807842,0.00807842,0.00807842
73,766.694,1.20006,1.07236,0.62156,0.52316,0.45708,0.47928,0.26632,1.48702,1.39782,0.81777,0.00804347,0.00804347,0.00804347
74,776.962,1.21256,1.07169,0.62476,0.60636,0.47129,0.47271,0.26385,1.4381,1.34241,0.79975,0.00800852,0.00800852,0.00800852
75,787.293,1.20304,1.06496,0.62368,0.56996,0.50034,0.47483,0.26792,1.47001,1.35503,0.81618,0.00797356,0.00797356,0.00797356
76,797.637,1.20597,1.06338,0.62293,0.58987,0.46832,0.48221,0.26014,1.4489,1.34799,0.80278,0.00793861,0.00793861,0.00793861
77,807.765,1.19718,1.05847,0.61822,0.62142,0.48418,0.48919,0.27253,1.4457,1.33837,0.80615,0.00790366,0.00790366,0.00790366
78,817.93,1.21004,1.06543,0.62543,0.59015,0.48383,0.48625,0.27117,1.45448,1.40501,0.81406,0.00786871,0.00786871,0.00786871
79,828.22,1.20093,1.06073,0.62199,0.56203,0.49367,0.49884,0.27457,1.47935,1.35918,0.80921,0.00783376,0.00783376,0.00783376
80,838.37,1.21523,1.08261,0.6276,0.62523,0.50018,0.48039,0.26478,1.46265,1.36487,0.80337,0.0077988,0.0077988,0.0077988
81,848.582,1.19824,1.05352,0.62129,0.47012,0.48741,0.47155,0.26673,1.45901,1.36432,0.81762,0.00776385,0.00776385,0.00776385
82,858.832,1.20213,1.07146,0.62426,0.45492,0.49897,0.47585,0.26659,1.50037,1.38924,0.83374,0.0077289,0.0077289,0.0077289
83,869.004,1.19868,1.06405,0.62368,0.50848,0.50507,0.48729,0.26247,1.48582,1.38132,0.82268,0.00769395,0.00769395,0.00769395
84,879.206,1.20781,1.04621,0.62134,0.59765,0.47762,0.48719,0.27124,1.45273,1.32021,0.79738,0.007659,0.007659,0.007659
85,889.407,1.19418,1.05525,0.61972,0.59689,0.49693,0.49593,0.27591,1.4471,1.34118,0.79965,0.00762405,0.00762405,0.00762405
86,899.744,1.20329,1.05586,0.62166,0.63028,0.49783,0.49519,0.28033,1.4579,1.39862,0.81197,0.00758909,0.00758909,0.00758909
87,909.98,1.19141,1.04904,0.61995,0.47867,0.51864,0.49745,0.27408,1.46121,1.35597,0.81116,0.00755414,0.00755414,0.00755414
88,920.324,1.18811,1.04965,0.61727,0.51061,0.52839,0.50706,0.28726,1.42434,1.27778,0.78915,0.00751919,0.00751919,0.00751919
89,930.505,1.18822,1.03209,0.61706,0.50486,0.48397,0.49782,0.28314,1.43718,1.30862,0.79492,0.00748424,0.00748424,0.00748424
90,940.699,1.18908,1.03619,0.61996,0.64362,0.48408,0.49387,0.27782,1.43514,1.35773,0.80408,0.00744929,0.00744929,0.00744929
91,950.856,1.18731,1.04473,0.61814,0.62814,0.49212,0.50496,0.27907,1.47373,1.38942,0.81302,0.00741433,0.00741433,0.00741433
92,961.396,1.18902,1.04631,0.61713,0.52054,0.49596,0.5036,0.28732,1.45582,1.33323,0.79654,0.00737938,0.00737938,0.00737938
93,971.614,1.19264,1.04071,0.61714,0.56839,0.49985,0.50216,0.28907,1.44743,1.32905,0.79949,0.00734443,0.00734443,0.00734443
94,981.785,1.19578,1.04647,0.61912,0.51428,0.50878,0.50136,0.27891,1.43691,1.35011,0.80324,0.00730948,0.00730948,0.00730948
95,991.949,1.20305,1.05424,0.62198,0.64557,0.48044,0.49301,0.27279,1.47517,1.3371,0.81809,0.00727453,0.00727453,0.00727453
96,1002.3,1.1888,1.03382,0.61681,0.45761,0.51569,0.47801,0.26982,1.4414,1.33325,0.80002,0.00723958,0.00723958,0.00723958
97,1012.76,1.18516,1.02629,0.61609,0.47713,0.51802,0.49471,0.27718,1.45292,1.33519,0.8068,0.00720462,0.00720462,0.00720462
98,1023.05,1.18685,1.0331,0.61758,0.67009,0.47957,0.50358,0.27583,1.47638,1.31081,0.80997,0.00716967,0.00716967,0.00716967
99,1033.26,1.18164,1.03103,0.61913,0.59986,0.49208,0.49937,0.28213,1.45198,1.3315,0.80185,0.00713472,0.00713472,0.00713472
100,1043.45,1.19656,1.03542,0.62133,0.59828,0.52987,0.49268,0.27943,1.43395,1.3398,0.79255,0.00709977,0.00709977,0.00709977
101,1053.94,1.19624,1.06458,0.62205,0.68072,0.48372,0.51696,0.2901,1.42407,1.29815,0.79709,0.00706482,0.00706482,0.00706482
102,1064.18,1.18378,1.0233,0.61546,0.51824,0.49625,0.50265,0.28309,1.41756,1.3523,0.79206,0.00702986,0.00702986,0.00702986
103,1074.3,1.17736,1.01611,0.61412,0.54206,0.48102,0.50141,0.28029,1.47166,1.34038,0.81281,0.00699491,0.00699491,0.00699491
104,1084.63,1.17238,1.00391,0.60712,0.64869,0.4805,0.50644,0.28705,1.43072,1.30483,0.79387,0.00695996,0.00695996,0.00695996
105,1094.86,1.19389,1.01932,0.61689,0.62956,0.54494,0.53051,0.29593,1.42146,1.30617,0.79681,0.00692501,0.00692501,0.00692501
106,1105.09,1.17211,1.02327,0.61462,0.4769,0.52192,0.50153,0.28669,1.43814,1.34082,0.80591,0.00689006,0.00689006,0.00689006
107,1115.44,1.18729,1.02326,0.61462,0.49533,0.51857,0.51636,0.29054,1.4343,1.30846,0.79816,0.0068551,0.0068551,0.0068551
108,1125.67,1.16769,1.00913,0.60572,0.6668,0.48491,0.52089,0.29305,1.42167,1.27394,0.78975,0.00682015,0.00682015,0.00682015
109,1135.98,1.17797,1.03207,0.61315,0.50664,0.52658,0.50735,0.28467,1.44109,1.32689,0.81008,0.0067852,0.0067852,0.0067852
110,1146.36,1.17115,1.01175,0.6117,0.58852,0.50867,0.52261,0.29872,1.4356,1.32792,0.80065,0.00675025,0.00675025,0.00675025
111,1156.56,1.17637,1.02034,0.61512,0.59622,0.52733,0.54554,0.3049,1.42072,1.25612,0.78669,0.0067153,0.0067153,0.0067153
112,1166.72,1.16608,1.01777,0.61358,0.5241,0.50104,0.53899,0.30995,1.43464,1.33916,0.79662,0.00668035,0.00668035,0.00668035
113,1176.95,1.18858,1.01709,0.61818,0.53495,0.5225,0.52537,0.29573,1.43202,1.30377,0.78922,0.00664539,0.00664539,0.00664539
114,1187.19,1.17477,0.99981,0.61432,0.53863,0.50188,0.51872,0.29522,1.42593,1.31627,0.79756,0.00661044,0.00661044,0.00661044
115,1197.34,1.17464,1.01044,0.6123,0.5525,0.53725,0.53058,0.30051,1.41282,1.27427,0.77573,0.00657549,0.00657549,0.00657549
116,1207.68,1.16979,1.00942,0.61218,0.53875,0.53644,0.51493,0.29311,1.42274,1.28608,0.79114,0.00654054,0.00654054,0.00654054
117,1217.95,1.1697,1.0009,0.60928,0.51561,0.55663,0.52296,0.29803,1.42378,1.29733,0.79004,0.00650559,0.00650559,0.00650559
118,1228.17,1.1704,1.00365,0.61091,0.5394,0.52929,0.54002,0.30626,1.43038,1.32678,0.79022,0.00647063,0.00647063,0.00647063
119,1238.26,1.176,1.00252,0.61227,0.54694,0.51349,0.53669,0.31142,1.41687,1.27139,0.79253,0.00643568,0.00643568,0.00643568
120,1248.46,1.17424,1.01333,0.61206,0.65544,0.50615,0.52965,0.3016,1.42222,1.27171,0.78572,0.00640073,0.00640073,0.00640073
121,1258.57,1.16219,0.98841,0.60808,0.66907,0.53236,0.52406,0.30195,1.42577,1.30666,0.79817,0.00636578,0.00636578,0.00636578
122,1268.83,1.17017,1.01089,0.61154,0.52338,0.50182,0.52396,0.29603,1.42921,1.30331,0.79164,0.00633083,0.00633083,0.00633083
123,1279.05,1.17217,1.00107,0.61033,0.54777,0.53243,0.53647,0.30662,1.4122,1.29468,0.78477,0.00629588,0.00629588,0.00629588
124,1289.31,1.1761,1.00841,0.61058,0.55915,0.51277,0.54771,0.31237,1.41098,1.24934,0.7809,0.00626092,0.00626092,0.00626092
125,1299.52,1.17403,1.00854,0.61288,0.64417,0.50546,0.53169,0.30341,1.39859,1.27202,0.78294,0.00622597,0.00622597,0.00622597
126,1309.73,1.16946,0.98389,0.60797,0.53367,0.55239,0.54729,0.30981,1.41196,1.25869,0.78411,0.00619102,0.00619102,0.00619102
127,1319.93,1.16473,1.00092,0.61143,0.56112,0.53484,0.54566,0.30779,1.38635,1.24473,0.77274,0.00615607,0.00615607,0.00615607
128,1330.11,1.16162,0.9928,0.61098,0.65383,0.49732,0.54038,0.3069,1.395,1.26047,0.77997,0.00612112,0.00612112,0.00612112
129,1340.37,1.16351,0.99177,0.60873,0.5138,0.53963,0.53238,0.30659,1.40486,1.25108,0.78583,0.00608616,0.00608616,0.00608616
130,1350.56,1.16401,0.99276,0.60931,0.54003,0.5524,0.52803,0.30334,1.40383,1.27024,0.78065,0.00605121,0.00605121,0.00605121
131,1360.8,1.16768,0.99852,0.61153,0.5723,0.48491,0.5249,0.299,1.42235,1.26355,0.78719,0.00601626,0.00601626,0.00601626
132,1371.21,1.16072,0.97568,0.60809,0.69905,0.52748,0.54206,0.31434,1.41796,1.28003,0.78556,0.00598131,0.00598131,0.00598131
133,1381.46,1.16294,1.01228,0.61309,0.62521,0.54372,0.51945,0.29874,1.42353,1.26921,0.7921,0.00594636,0.00594636,0.00594636
134,1391.73,1.15973,0.98512,0.6052,0.54383,0.56216,0.56127,0.31392,1.39081,1.25838,0.77102,0.00591141,0.00591141,0.00591141
135,1401.96,1.15705,0.97742,0.60667,0.59182,0.55311,0.56231,0.31781,1.38868,1.25346,0.77185,0.00587645,0.00587645,0.00587645
136,1412.13,1.16719,0.99627,0.61177,0.53083,0.54312,0.52735,0.29973,1.4036,1.26386,0.78427,0.0058415,0.0058415,0.0058415
137,1422.35,1.15396,0.98741,0.60888,0.54013,0.53194,0.55124,0.31264,1.40312,1.26311,0.78365,0.00580655,0.00580655,0.00580655
138,1432.63,1.15593,0.98414,0.60758,0.52166,0.52484,0.52901,0.29956,1.40752,1.25319,0.78175,0.0057716,0.0057716,0.0057716
139,1442.77,1.16357,0.97992,0.6079,0.68501,0.53645,0.54577,0.30239,1.41193,1.26029,0.78368,0.00573665,0.00573665,0.00573665
140,1452.98,1.14806,0.97132,0.60244,0.62196,0.56696,0.56821,0.31181,1.39498,1.2275,0.77713,0.00570169,0.00570169,0.00570169
141,1463.29,1.14371,0.97062,0.60378,0.55857,0.54049,0.55323,0.3129,1.3971,1.24344,0.77964,0.00566674,0.00566674,0.00566674
142,1473.38,1.15644,0.97347,0.60597,0.54453,0.54443,0.55732,0.31885,1.38633,1.22844,0.7762,0.00563179,0.00563179,0.00563179
143,1483.59,1.14417,0.96611,0.60274,0.57408,0.51978,0.55329,0.31102,1.40823,1.23696,0.78751,0.00559684,0.00559684,0.00559684
144,1493.94,1.15891,0.98589,0.61035,0.69759,0.5157,0.5533,0.30934,1.42442,1.24282,0.7935,0.00556189,0.00556189,0.00556189
145,1504.12,1.15898,0.98411,0.60873,0.57085,0.54513,0.56023,0.31127,1.41621,1.24852,0.78801,0.00552694,0.00552694,0.00552694
146,1514.38,1.15844,0.98418,0.60956,0.70003,0.5098,0.55689,0.31845,1.40301,1.23728,0.78034,0.00549198,0.00549198,0.00549198
147,1524.61,1.14802,0.96468,0.60154,0.54773,0.52634,0.54149,0.30822,1.39661,1.24943,0.77503,0.00545703,0.00545703,0.00545703
148,1534.83,1.15889,0.98445,0.60792,0.5675,0.55137,0.55124,0.31602,1.38405,1.24327,0.77078,0.00542208,0.00542208,0.00542208
149,1544.97,1.15267,0.97984,0.60662,0.69348,0.52194,0.55013,0.31359,1.40113,1.25728,0.7772,0.00538713,0.00538713,0.00538713
150,1555.35,1.15692,0.96986,0.60781,0.52841,0.54297,0.54592,0.30607,1.40139,1.23313,0.78146,0.00535218,0.00535218,0.00535218
151,1565.7,1.1427,0.96576,0.60319,0.70251,0.51714,0.5543,0.30931,1.41131,1.25503,0.78574,0.00531722,0.00531722,0.00531722
152,1576.03,1.14391,0.96161,0.60109,0.7032,0.53397,0.55096,0.311,1.39634,1.25534,0.78455,0.00528227,0.00528227,0.00528227
153,1586.19,1.14959,0.95551,0.60416,0.58314,0.50578,0.55868,0.31973,1.39974,1.23232,0.78035,0.00524732,0.00524732,0.00524732
154,1596.34,1.15214,0.97723,0.60743,0.67271,0.53627,0.55848,0.31597,1.39535,1.25833,0.77842,0.00521237,0.00521237,0.00521237
155,1606.48,1.14849,0.95972,0.60779,0.5623,0.52841,0.56652,0.32291,1.38886,1.23744,0.77372,0.00517742,0.00517742,0.00517742
156,1616.81,1.14958,0.96265,0.60328,0.68522,0.54713,0.55635,0.31759,1.38966,1.25716,0.77944,0.00514246,0.00514246,0.00514246
157,1627.06,1.14527,0.9574,0.60223,0.68791,0.53884,0.55339,0.3201,1.39659,1.2346,0.78104,0.00510751,0.00510751,0.00510751
158,1637.28,1.13411,0.95118,0.59912,0.57039,0.52402,0.55306,0.31915,1.39966,1.21924,0.77972,0.00507256,0.00507256,0.00507256
159,1647.58,1.13686,0.95062,0.60084,0.6657,0.53741,0.55637,0.32589,1.39735,1.22333,0.78158,0.00503761,0.00503761,0.00503761
160,1657.88,1.12961,0.94743,0.59722,0.57354,0.52892,0.56729,0.32611,1.3969,1.21227,0.78135,0.00500266,0.00500266,0.00500266
161,1668.18,1.14732,0.95237,0.6051,0.71527,0.53583,0.56668,0.32603,1.38882,1.22131,0.77903,0.00496771,0.00496771,0.00496771
162,1678.49,1.13772,0.95589,0.60103,0.56228,0.5993,0.55986,0.32156,1.39821,1.21843,0.77907,0.00493275,0.00493275,0.00493275
163,1688.81,1.1399,0.93938,0.60104,0.68842,0.53144,0.55564,0.32265,1.39323,1.23634,0.77824,0.0048978,0.0048978,0.0048978
164,1699.08,1.14817,0.95859,0.60239,0.71278,0.52099,0.56844,0.32614,1.39555,1.22167,0.77513,0.00486285,0.00486285,0.00486285
165,1709.25,1.13039,0.95095,0.5979,0.55491,0.61647,0.58104,0.3232,1.38175,1.23663,0.77268,0.0048279,0.0048279,0.0048279
166,1719.53,1.13297,0.95637,0.60136,0.57852,0.57952,0.56421,0.32023,1.39432,1.21825,0.781,0.00479295,0.00479295,0.00479295
167,1729.61,1.1361,0.95164,0.60082,0.70502,0.52083,0.56382,0.32563,1.3851,1.2168,0.77659,0.00475799,0.00475799,0.00475799
168,1739.76,1.14885,0.95175,0.60479,0.58785,0.57728,0.57006,0.33027,1.38492,1.21048,0.77222,0.00472304,0.00472304,0.00472304
169,1749.97,1.13216,0.95022,0.59871,0.57277,0.5711,0.56835,0.32375,1.38088,1.22532,0.77369,0.00468809,0.00468809,0.00468809
170,1760.13,1.13603,0.95658,0.60247,0.55831,0.53929,0.5414,0.31606,1.38444,1.21862,0.7747,0.00465314,0.00465314,0.00465314
171,1770.37,1.14363,0.9467,0.60223,0.55609,0.55869,0.54778,0.31742,1.38052,1.21484,0.77316,0.00461819,0.00461819,0.00461819
172,1780.59,1.12958,0.93273,0.59487,0.70564,0.52737,0.56132,0.32072,1.38124,1.20666,0.76958,0.00458324,0.00458324,0.00458324
173,1790.68,1.13027,0.93609,0.59703,0.56094,0.52548,0.55689,0.32365,1.37534,1.20909,0.76896,0.00454828,0.00454828,0.00454828
174,1800.84,1.13433,0.94478,0.60105,0.56862,0.56792,0.5689,0.3328,1.3775,1.18342,0.771,0.00451333,0.00451333,0.00451333
175,1811.23,1.137,0.94195,0.59801,0.54996,0.53212,0.55879,0.32566,1.39513,1.22586,0.78134,0.00447838,0.00447838,0.00447838
176,1821.46,1.13033,0.93884,0.59692,0.70807,0.5301,0.57487,0.33031,1.38813,1.20416,0.77865,0.00444343,0.00444343,0.00444343
177,1831.73,1.14076,0.94139,0.60479,0.60656,0.52931,0.5729,0.33234,1.38113,1.19941,0.76883,0.00440848,0.00440848,0.00440848
178,1842,1.11944,0.91647,0.59135,0.56029,0.54953,0.57408,0.32714,1.39404,1.19058,0.77628,0.00437352,0.00437352,0.00437352
179,1852.14,1.12615,0.93057,0.59929,0.62851,0.56906,0.58307,0.3302,1.377,1.19028,0.76843,0.00433857,0.00433857,0.00433857
180,1862.46,1.12564,0.93328,0.5965,0.659,0.5536,0.57504,0.32117,1.38961,1.21186,0.77182,0.00430362,0.00430362,0.00430362
181,1872.66,1.12251,0.91228,0.59337,0.57475,0.57211,0.57085,0.3255,1.38197,1.21109,0.77142,0.00426867,0.00426867,0.00426867
182,1882.86,1.13348,0.93367,0.60076,0.54462,0.57462,0.57147,0.32234,1.39755,1.19648,0.77794,0.00423372,0.00423372,0.00423372
183,1893,1.12147,0.93756,0.59795,0.62828,0.53347,0.57167,0.33167,1.38819,1.21261,0.7748,0.00419877,0.00419877,0.00419877
184,1903.29,1.1319,0.93006,0.59617,0.58081,0.54151,0.57712,0.33934,1.36965,1.18049,0.7639,0.00416381,0.00416381,0.00416381
185,1913.46,1.13389,0.9355,0.60084,0.57922,0.54014,0.56761,0.32985,1.3917,1.20718,0.77397,0.00412886,0.00412886,0.00412886
