epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,663.909,1.46171,1.28586,1.27776,0.61766,0.37793,0.36026,0.19869,1.85653,2.05974,1.86164,0.0082667,0.0082667,0.0082667
43,678.297,1.4481,1.26014,1.28459,0.60529,0.35402,0.35735,0.19529,1.83459,1.83287,1.82022,0.00823516,0.00823516,0.00823516
44,692.587,1.45357,1.26069,1.27554,0.58397,0.28461,0.2312,0.11692,2.1505,3.33052,2.17876,0.00820361,0.00820361,0.00820361
45,707.36,1.44913,1.25611,1.27478,0.46696,0.38449,0.348,0.1778,1.85576,1.95199,1.90629,0.00817207,0.00817207,0.00817207
46,721.938,1.47407,1.26591,1.29347,0.43952,0.39912,0.36264,0.19624,1.77767,1.9032,1.83005,0.00814053,0.00814053,0.00814053
47,738.2,1.44965,1.23684,1.27783,0.53837,0.32759,0.2835,0.15231,1.95769,2.18212,1.90361,0.00810898,0.00810898,0.00810898
48,753.275,1.45275,1.24802,1.27273,0.62059,0.39528,0.35718,0.18226,1.94971,1.98402,1.87989,0.00807744,0.00807744,0.00807744
49,768.036,1.45494,1.2612,1.28195,0.55607,0.3083,0.29811,0.15731,2.0018,2.50976,1.98596,0.00804589,0.00804589,0.00804589
50,782.591,1.43359,1.22571,1.26537,0.62345,0.24797,0.23437,0.11393,2.20045,2.62358,2.00873,0.00801435,0.00801435,0.00801435
51,797.482,1.44171,1.22267,1.27386,0.45742,0.39302,0.37876,0.20231,1.79183,1.81563,1.85705,0.00798281,0.00798281,0.00798281
52,812.169,1.4397,1.22459,1.26951,0.54625,0.33731,0.29507,0.14069,2.07993,2.45951,2.06637,0.00795126,0.00795126,0.00795126
53,826.564,1.43691,1.23205,1.26662,0.66083,0.27717,0.25759,0.13206,2.14246,3.08369,2.06783,0.00791972,0.00791972,0.00791972
54,840.938,1.42426,1.21357,1.26579,0.5426,0.31392,0.34208,0.17597,1.94162,2.08682,1.92246,0.00788818,0.00788818,0.00788818
55,855.444,1.43613,1.24336,1.26756,0.43242,0.3959,0.35075,0.19097,1.87077,1.92421,1.80897,0.00785663,0.00785663,0.00785663
56,869.719,1.44573,1.25415,1.28317,0.52467,0.44482,0.39803,0.22409,1.73184,1.71985,1.81178,0.00782509,0.00782509,0.00782509
57,883.962,1.44563,1.24048,1.2733,0.45896,0.40053,0.37474,0.20653,1.7892,1.79047,1.83631,0.00779354,0.00779354,0.00779354
58,898.411,1.428,1.24603,1.26893,0.51201,0.37203,0.37439,0.20915,1.74639,2.08596,1.79708,0.007762,0.007762,0.007762
59,912.66,1.42255,1.24076,1.26397,0.49027,0.44184,0.39918,0.22328,1.74572,1.68651,1.78022,0.00773046,0.00773046,0.00773046
60,927.112,1.42571,1.20902,1.26696,0.42918,0.31394,0.31082,0.15706,2.13814,2.494,2.1522,0.00769891,0.00769891,0.00769891
61,941.536,1.4525,1.2583,1.27399,0.41801,0.30109,0.31231,0.1692,1.97666,2.31054,1.90314,0.00766737,0.00766737,0.00766737
62,956.15,1.41809,1.20956,1.26292,0.37187,0.30907,0.20895,0.10644,2.16703,2.98284,2.1531,0.00763582,0.00763582,0.00763582
63,970.48,1.41396,1.22305,1.26317,0.44026,0.3762,0.32221,0.16231,1.9931,2.00008,1.99825,0.00760428,0.00760428,0.00760428
64,984.815,1.42582,1.20803,1.25907,0.56964,0.34369,0.32196,0.1844,1.7278,2.0953,1.78447,0.00757274,0.00757274,0.00757274
65,999.09,1.4255,1.20147,1.25554,0.53835,0.35632,0.34157,0.17255,2.0358,2.10356,1.97037,0.00754119,0.00754119,0.00754119
66,1013.26,1.42564,1.20891,1.25866,0.47089,0.42147,0.3812,0.2115,1.85759,2.17667,1.90207,0.00750965,0.00750965,0.00750965
67,1027.69,1.41175,1.21953,1.26143,0.54312,0.35112,0.40208,0.22913,1.67817,1.86365,1.73089,0.00747811,0.00747811,0.00747811
68,1042.07,1.39635,1.21657,1.25498,0.48551,0.38331,0.37651,0.20868,1.7614,1.67832,1.76938,0.00744656,0.00744656,0.00744656
69,1056.43,1.40897,1.21841,1.25757,0.48638,0.33009,0.27979,0.13691,2.38447,2.88424,2.37336,0.00741502,0.00741502,0.00741502
70,1070.81,1.39891,1.19619,1.24519,0.49182,0.37311,0.3515,0.18413,2.05651,2.08428,1.98478,0.00738347,0.00738347,0.00738347
71,1085.32,1.41266,1.2028,1.25865,0.51377,0.42891,0.40552,0.22648,1.70666,1.5821,1.7614,0.00735193,0.00735193,0.00735193
72,1099.62,1.40087,1.18938,1.24729,0.60395,0.1332,0.09824,0.03289,3.09444,4.14163,2.92221,0.00732039,0.00732039,0.00732039
73,1114.08,1.41602,1.20507,1.26497,0.49332,0.40114,0.37224,0.20413,1.8971,2.02771,1.90008,0.00728884,0.00728884,0.00728884
74,1129.88,1.42348,1.20539,1.25036,0.64565,0.33723,0.37745,0.21079,1.89641,1.84869,1.87462,0.0072573,0.0072573,0.0072573
75,1144.86,1.41108,1.19283,1.25211,0.50566,0.42831,0.39401,0.21546,1.77944,1.6968,1.79865,0.00722575,0.00722575,0.00722575
76,1160,1.4258,1.19766,1.25374,0.51135,0.41865,0.4043,0.22344,1.73377,1.65715,1.74063,0.00719421,0.00719421,0.00719421
77,1175.15,1.40469,1.16424,1.24311,0.63149,0.37781,0.37348,0.20036,1.76352,1.66366,1.7612,0.00716267,0.00716267,0.00716267
78,1191.37,1.40077,1.1935,1.24157,0.50169,0.40437,0.38725,0.21202,1.8102,1.72272,1.76131,0.00713112,0.00713112,0.00713112
79,1207.46,1.39404,1.15865,1.23989,0.47525,0.40897,0.37868,0.19992,1.77833,1.71523,1.79263,0.00709958,0.00709958,0.00709958
80,1221.93,1.39627,1.16997,1.24892,0.5093,0.38081,0.35205,0.19931,1.90754,2.32181,2.00446,0.00706804,0.00706804,0.00706804
81,1236.22,1.3988,1.1862,1.24099,0.54948,0.42052,0.39705,0.2263,1.71166,1.6883,1.74708,0.00703649,0.00703649,0.00703649
82,1250.93,1.41853,1.18916,1.24059,0.4864,0.44223,0.41288,0.23162,1.82152,1.82018,1.79744,0.00700495,0.00700495,0.00700495
83,1265.32,1.40274,1.19202,1.24984,0.64755,0.43284,0.42487,0.24614,1.67986,1.56377,1.72287,0.0069734,0.0069734,0.0069734
84,1279.78,1.39546,1.16506,1.23552,0.48,0.45144,0.41658,0.23423,1.71989,1.60116,1.73394,0.00694186,0.00694186,0.00694186
85,1294.52,1.38649,1.17219,1.23523,0.60798,0.39496,0.38982,0.21479,1.85836,1.84276,1.83856,0.00691032,0.00691032,0.00691032
86,1309.14,1.40933,1.18626,1.24591,0.50993,0.39907,0.36474,0.20334,1.90936,2.48286,1.87276,0.00687877,0.00687877,0.00687877
87,1323.57,1.4032,1.18766,1.24596,0.52242,0.4344,0.42444,0.24337,1.68837,1.6003,1.7849,0.00684723,0.00684723,0.00684723
88,1338.29,1.39101,1.18158,1.24349,0.48268,0.39197,0.3332,0.1605,2.15354,2.03253,2.10512,0.00681568,0.00681568,0.00681568
89,1352.95,1.38278,1.17064,1.23909,0.51533,0.44026,0.39908,0.21928,1.86471,1.84746,1.81518,0.00678414,0.00678414,0.00678414
90,1367.43,1.38969,1.16626,1.24808,0.49492,0.40483,0.36708,0.20053,1.77997,2.03726,1.76853,0.0067526,0.0067526,0.0067526
91,1381.95,1.38834,1.16291,1.2405,0.47585,0.42833,0.41873,0.23151,1.72585,1.6608,1.76476,0.00672105,0.00672105,0.00672105
92,1396.46,1.39033,1.15823,1.2391,0.57618,0.41087,0.42081,0.23242,1.76386,1.691,1.82443,0.00668951,0.00668951,0.00668951
93,1410.77,1.37295,1.14055,1.2387,0.53961,0.43179,0.40427,0.20711,1.86081,1.69348,1.85845,0.00665797,0.00665797,0.00665797
94,1425.31,1.37911,1.14521,1.22107,0.3745,0.44124,0.41816,0.23514,1.68048,1.71732,1.72473,0.00662642,0.00662642,0.00662642
95,1439.63,1.38118,1.16177,1.23374,0.52505,0.46536,0.4331,0.231,1.756,1.64505,1.76755,0.00659488,0.00659488,0.00659488
96,1454.03,1.38557,1.17399,1.24344,0.50657,0.44158,0.4086,0.22888,1.70049,1.69189,1.73002,0.00656333,0.00656333,0.00656333
97,1468.46,1.38766,1.14302,1.22777,0.33502,0.3209,0.30224,0.13835,2.23492,2.89473,2.11253,0.00653179,0.00653179,0.00653179
98,1482.76,1.36095,1.12477,1.22776,0.5475,0.45718,0.4133,0.23598,1.73669,1.91659,1.70929,0.00650025,0.00650025,0.00650025
99,1497.19,1.35986,1.13362,1.21565,0.49338,0.46341,0.43349,0.244,1.66879,1.54743,1.68279,0.0064687,0.0064687,0.0064687
